CD_CIN Number,BS_Long-Term Borrowings,BS_Year End
L31100GJ1995PLC025476,0,201303
L31100GJ1995PLC025476,0,201203
L31100GJ1995PLC025476,11414499,201103
L27100MH2001PLC133926,444000,201703
L27100MH2001PLC133926,444000,201603
L27100MH2001PLC133926,6542000,201503
L27100MH2001PLC133926,15027000,201403
L27100MH2001PLC133926,24639000,201303
L27100MH2001PLC133926,29863000,201203
L27100MH2001PLC133926,2622000,201103
L74899DL1994PLC057572,0,201703
L74899DL1994PLC057572,0,201603
L74899DL1994PLC057572,0,201503
L74899DL1994PLC057572,0,201403
L74899DL1994PLC057572,0,201303
L74899DL1994PLC057572,0,201203
L74899DL1994PLC057572,0,201103
L28997KL1963PLC002015,43847671,201703
L28997KL1963PLC002015,65207671,201603
L28997KL1963PLC002015,0,201503
L28997KL1963PLC002015,0,201403
L28997KL1963PLC002015,0,201303
L28997KL1963PLC002015,250000000,201203
L28997KL1963PLC002015,1314708650,201103
L29150MH1946PLC004729,22963000,201703
L29150MH1946PLC004729,13417000,201603
L29150MH1946PLC004729,9267000,201503
L29150MH1946PLC004729,10347000,201403
L29150MH1946PLC004729,4076000,201303
L29150MH1946PLC004729,3070000,201203
L29150MH1946PLC004729,2017000,201103
L29248WB1990PLC049290,6600000,201703
L29248WB1990PLC049290,12229182,201603
L29248WB1990PLC049290,15450000,201503
L29248WB1990PLC049290,0,201403
L29248WB1990PLC049290,1600000,201303
L29248WB1990PLC049290,5700000,201203
L29248WB1990PLC049290,13250000,201103
L55204DL1998PLC095933,1616129114,201703
L55204DL1998PLC095933,1618865340,201603
L55204DL1998PLC095933,1901432342,201503
L55204DL1998PLC095933,723156388,201403
L55204DL1998PLC095933,616089417,201303
L55204DL1998PLC095933,598082783,201203
L55204DL1998PLC095933,511092118,201103
U51909MH2007PLC174702,71388000,201703
U51909MH2007PLC174702,50495000,201603
U51909MH2007PLC174702,43293000,201503
U51909MH2007PLC174702,57896000,201403
U51909MH2007PLC174702,46419000,201303
L74899DL1995PLC064237,9640670,201703
L74899DL1995PLC064237,9119263,201603
L74899DL1995PLC064237,27290231,201503
L74899DL1995PLC064237,45032652,201403
L74899DL1995PLC064237,40300788,201303
L74899DL1995PLC064237,802846,201203
L74899DL1995PLC064237,0,201103
L74899DL1985PLC022468,0,201703
L74899DL1985PLC022468,484090,201603
L74899DL1985PLC022468,0,201503
L74899DL1985PLC022468,0,201403
L74899DL1985PLC022468,62110,201303
L74899DL1985PLC022468,156900,201203
L74899DL1985PLC022468,0,201103
L67120GJ1994PLC023772,0,201703
L67120GJ1994PLC023772,0,201603
L67120GJ1994PLC023772,0,201503
L67120GJ1994PLC023772,0,201403
L67120GJ1994PLC023772,0,201303
L67120GJ1994PLC023772,0,201203
L67120GJ1994PLC023772,0,201103
L85110KA1995PLC019126,10592600000,201703
L85110KA1995PLC019126,9749500000,201603
L85110KA1995PLC019126,5566300000,201503
L85110KA1995PLC019126,3747000000,201403
L85110KA1995PLC019126,7795800000,201303
L85110KA1995PLC019126,6834700000,201203
L85110KA1995PLC019126,5756107000,201103
L25209MH1946PLC005056,58366000,201703
L25209MH1946PLC005056,18159000,201603
L25209MH1946PLC005056,19540000,201503
L25209MH1946PLC005056,23394000,201403
L25209MH1946PLC005056,41073000,201303
L25209MH1946PLC005056,12643000,201203
L25209MH1946PLC005056,20107975,201103
L65993GJ1990PLC014183,69305423,201703
L65993GJ1990PLC014183,49889606,201603
L65993GJ1990PLC014183,50281618,201503
L65993GJ1990PLC014183,46137143,201403
L65993GJ1990PLC014183,31302672,201303
L65993GJ1990PLC014183,12980369,201203
L65993GJ1990PLC014183,12925656,201103
L74899DL1994PLC057507,73680200,201703
L74899DL1994PLC057507,16720200,201603
L74899DL1994PLC057507,16220200,201503
L74899DL1994PLC057507,15180200,201403
L74899DL1994PLC057507,15180200,201303
L74899DL1994PLC057507,22680200,201203
L74899DL1994PLC057507,22680200,201103
L15412WB1918PLC002964,4400000,201703
L15412WB1918PLC002964,4900000,201603
L15412WB1918PLC002964,7300000,201503
L15412WB1918PLC002964,3400000,201403
L15412WB1918PLC002964,4100000,201303
L15412WB1918PLC002964,281500000,201203
L15412WB1918PLC002964,4305700000,201103
L74990WB2004PLC100116,0,201703
L74990WB2004PLC100116,0,201603
L74990WB2004PLC100116,0,201503
L74990WB2004PLC100116,0,201403
L74990WB2004PLC100116,0,201303
L74990WB2004PLC100116,0,201203
L74990WB2004PLC100116,0,201103
L24232HP2002PLC000267,108051000,201703
L24232HP2002PLC000267,3424000,201603
L24232HP2002PLC000267,0,201503
L24232HP2002PLC000267,0,201403
L24232HP2002PLC000267,0,201303
L24232HP2002PLC000267,0,201203
L24232HP2002PLC000267,9017062,201103
U67120MH2005PLC155188,0,201703
U67120MH2005PLC155188,0,201603
U67120MH2005PLC155188,0,201503
U67120MH2005PLC155188,0,201403
U67120MH2005PLC155188,0,201303
U67120MH2005PLC155188,0,201203
U67120MH2005PLC155188,2973500000,201103
L99999MH1995PLC094498,0,201703
L99999MH1995PLC094498,0,201603
L99999MH1995PLC094498,0,201503
L99999MH1995PLC094498,0,201403
L99999MH1995PLC094498,0,201303
L99999MH1995PLC094498,0,201203
L99999MH1995PLC094498,0,201103
L24302RJ1970PLC002266,438336000,201703
L24302RJ1970PLC002266,431850000,201603
L24302RJ1970PLC002266,418744000,201503
L24302RJ1970PLC002266,542144000,201403
L24302RJ1970PLC002266,656007000,201303
L24302RJ1970PLC002266,719016000,201203
L24302RJ1970PLC002266,661810000,201103
L26941WB1973PLC028796,79274691,201703
L26941WB1973PLC028796,24320435,201603
L26941WB1973PLC028796,31261163,201503
L26941WB1973PLC028796,34836250,201403
L26941WB1973PLC028796,26471240,201303
L26941WB1973PLC028796,2199857,201203
L26941WB1973PLC028796,2645387,201103
L19202MH1981PLC298496,0,201703
L19202MH1981PLC298496,0,201603
L19202MH1981PLC298496,0,201503
L19202MH1981PLC298496,0,201403
L19202MH1981PLC298496,0,201303
L19202MH1981PLC298496,0,201203
L19202MH1981PLC298496,0,201103
L27104WB1986PLC040831,262432374,201703
L27104WB1986PLC040831,2023284697,201603
L27104WB1986PLC040831,1526696341,201503
L27104WB1986PLC040831,90973554,201403
L27104WB1986PLC040831,98873147,201303
L27104WB1986PLC040831,111933314,201203
L27104WB1986PLC040831,76445470,201103
L28931TN1986PLC012728,600546000,201703
L28931TN1986PLC012728,434239000,201603
L28931TN1986PLC012728,682834000,201503
L28931TN1986PLC012728,157730000,201403
L28931TN1986PLC012728,64049000,201303
L28931TN1986PLC012728,353876000,201203
L28931TN1986PLC012728,308435000,201103
L27105CT1971PLC001096,69590884,201703
L27105CT1971PLC001096,66790397,201603
L27105CT1971PLC001096,66887397,201503
L27105CT1971PLC001096,66878647,201403
L27105CT1971PLC001096,66879647,201303
L27105CT1971PLC001096,63405290,201203
L27105CT1971PLC001096,66786993,201103
L45201DL1996PLC080401,4942328567,201703
L45201DL1996PLC080401,5538564638,201603
L45201DL1996PLC080401,6620154099,201506
L45201DL1996PLC080401,7461395246,201406
L45201DL1996PLC080401,8281765141,201306
L45201DL1996PLC080401,2319755131,201206
L45201DL1996PLC080401,1983703990,201106
L24230GJ1995PLC025878,12394000000,201703
L24230GJ1995PLC025878,4300000000,201603
L24230GJ1995PLC025878,5836000000,201503
L24230GJ1995PLC025878,8536000000,201403
L24230GJ1995PLC025878,7941000000,201303
L24230GJ1995PLC025878,6844000000,201203
L24230GJ1995PLC025878,4744000000,201103
U72200AP1992PLC014558,116674000,201703
U72200AP1992PLC014558,15773000,201603
U72200AP1992PLC014558,29649000,201503
U72200AP1992PLC014558,10684000,201403
U72200AP1992PLC014558,6830000,201303
L92111DL1985PLC021095,145869478,201703
L92111DL1985PLC021095,218804158,201603
L92111DL1985PLC021095,218804158,201503
L92111DL1985PLC021095,218804158,201403
L92111DL1985PLC021095,218804158,201303
L92111DL1985PLC021095,218804158,201203
L92111DL1985PLC021095,218804158,201103
L72300TN1992PLC022135,0,201703
L72300TN1992PLC022135,0,201603
L72300TN1992PLC022135,250806819,201503
L72300TN1992PLC022135,360806819,201403
L72300TN1992PLC022135,432656000,201303
L72300TN1992PLC022135,496027883,201203
L72300TN1992PLC022135,539981045,201103
L51909DL1984PLC018775,0,201703
L51909DL1984PLC018775,0,201603
L51909DL1984PLC018775,0,201503
L51909DL1984PLC018775,0,201403
L51909DL1984PLC018775,0,201303
L51909DL1984PLC018775,0,201203
L51909DL1984PLC018775,0,201103
L70109DL1980PLC169318,0,201703
L70109DL1980PLC169318,0,201603
L70109DL1980PLC169318,0,201503
L70109DL1980PLC169318,0,201403
L70109DL1980PLC169318,0,201303
L70109DL1980PLC169318,0,201203
L70109DL1980PLC169318,0,201103
L72200AP1999PLC030997,583251,201703
L72200AP1999PLC030997,0,201603
L72200AP1999PLC030997,0,201503
L72200AP1999PLC030997,0,201403
L72200AP1999PLC030997,0,201303
L72200AP1999PLC030997,0,201203
L72200AP1999PLC030997,0,201103
L24230GJ1989PLC013041,46757173,201703
L24230GJ1989PLC013041,35502979,201603
L24230GJ1989PLC013041,22375743,201503
L24230GJ1989PLC013041,43739691,201403
L24230GJ1989PLC013041,66213334,201303
L24230GJ1989PLC013041,71781488,201203
L24230GJ1989PLC013041,78079289,201103
L74100MH1993PLC075361,110525000,201703
L74100MH1993PLC075361,200038000,201603
L74100MH1993PLC075361,267131000,201503
L74100MH1993PLC075361,285246000,201403
L74100MH1993PLC075361,376698000,201303
L74100MH1993PLC075361,329907000,201203
L74100MH1993PLC075361,399992000,201103
L17299GJ1972PLC011626,305883000,201703
L17299GJ1972PLC011626,0,201603
L17299GJ1972PLC011626,104383000,201503
L17299GJ1972PLC011626,340793000,201403
L17299GJ1972PLC011626,526157000,201303
L17299GJ1972PLC011626,695838000,201203
L17299GJ1972PLC011626,0,201103
L85110KA1993PLC014944,84203853,201703
L85110KA1993PLC014944,94854574,201603
L85110KA1993PLC014944,49413589,201503
L85110KA1993PLC014944,119454701,201403
L85110KA1993PLC014944,159116882,201303
L85110KA1993PLC014944,25321814,201203
L85110KA1993PLC014944,1898686,201103
U01200KA2013PLC069985,299760270,201703
U01200KA2013PLC069985,279369315,201603
U01200KA2013PLC069985,0,201503
U01200KA2013PLC069985,0,201403
L85110KA1987PLC008699,80282486000,201703
L85110KA1987PLC008699,69654472000,201603
L85110KA1987PLC008699,54572609000,201503
L85110KA1987PLC008699,43287949000,201403
L85110KA1987PLC008699,28992580000,201303
L85110KA1987PLC008699,18592468000,201203
L85110KA1987PLC008699,14243048000,201103
U67190KA1906PLC001069,0,201703
U67190KA1906PLC001069,0,201603
U67190KA1906PLC001069,0,201503
U67190KA1906PLC001069,0,201403
U67190KA1906PLC001069,0,201303
U67190KA1906PLC001069,0,201203
U67190KA1906PLC001069,0,201103
L65910WB1981PLC033821,0,201703
L65910WB1981PLC033821,0,201603
L65910WB1981PLC033821,0,201503
L74899DL1989PLC034995,35697776,201703
L74899DL1989PLC034995,43832918,201603
L74899DL1989PLC034995,4018706,201503
L74899DL1989PLC034995,0,201403
L74899DL1989PLC034995,0,201303
L74899DL1989PLC034995,7975252,201203
L74899DL1989PLC034995,4197934,201103
L45400MH2012PLC234318,672046408,201703
L45400MH2012PLC234318,641434980,201603
L45400MH2012PLC234318,590330000,201503
L45400MH2012PLC234318,473090000,201403
L45400MH2012PLC234318,22310000,201303
L74999DL1992PLC048032,0,201703
L74999DL1992PLC048032,0,201603
L74999DL1992PLC048032,0,201503
L74999DL1992PLC048032,0,201403
L74999DL1992PLC048032,0,201303
L74999DL1992PLC048032,0,201203
L74999DL1992PLC048032,0,201103
L67120DL1983PLC016575,0,201703
L67120DL1983PLC016575,0,201603
L67120DL1983PLC016575,0,201503
L67120DL1983PLC016575,0,201403
L67120DL1983PLC016575,0,201303
L67120DL1983PLC016575,0,201203
L67120DL1983PLC016575,0,201103
L29120MH2005PLC156795,86045872000,201703
L29120MH2005PLC156795,70942112000,201603
L29120MH2005PLC156795,45197007000,201503
L29120MH2005PLC156795,55419668000,201403
L29120MH2005PLC156795,44521532000,201303
L29120MH2005PLC156795,27203361000,201203
L29120MH2005PLC156795,11414339485,201103
L74899DL1994PLC128577,1376800000,201703
L74899DL1994PLC128577,0,201603
L74899DL1994PLC128577,0,201503
L74899DL1994PLC128577,118200000,201403
L74899DL1994PLC128577,90078000,201303
L74899DL1994PLC128577,65078000,201203
L74899DL1994PLC128577,50078000,201103
L51909DL1984PLC019622,0,201703
L51909DL1984PLC019622,0,201603
L51909DL1984PLC019622,0,201503
L51909DL1984PLC019622,0,201403
L51909DL1984PLC019622,0,201303
L51909DL1984PLC019622,0,201203
L51909DL1984PLC019622,0,201103
L65923DL1985PLC195299,2086433825,201703
L65923DL1985PLC195299,315573065,201603
L65923DL1985PLC195299,58188709,201503
L65923DL1985PLC195299,1686531,201403
L65923DL1985PLC195299,1497359,201303
L65923DL1985PLC195299,2827157,201203
L65923DL1985PLC195299,12830110,201103
L24231TN1990PLC019053,4751000,201703
L24231TN1990PLC019053,7308000,201603
L24231TN1990PLC019053,8799000,201506
L24231TN1990PLC019053,20228000,201406
L24231TN1990PLC019053,34514000,201306
L24231TN1990PLC019053,15519000,201206
L24231TN1990PLC019053,849000,201106
L65921MH1994PLC173469,5008333000,201703
L65921MH1994PLC173469,1016833000,201603
L65921MH1994PLC173469,375000000,201503
L65921MH1994PLC173469,0,201403
L65921MH1994PLC173469,0,201303
L65921MH1994PLC173469,0,201203
L65921MH1994PLC173469,0,201103
L52510TG1985PLC043347,0,201703
L52510TG1985PLC043347,0,201603
L52510TG1985PLC043347,0,201503
L52510TG1985PLC043347,0,201403
L52510TG1985PLC043347,0,201303
L52510TG1985PLC043347,0,201203
L52510TG1985PLC043347,0,201103
L29150MH1946PLC004877,0,201703
L29150MH1946PLC004877,0,201603
L29150MH1946PLC004877,0,201503
L29150MH1946PLC004877,0,201403
L29150MH1946PLC004877,0,201303
L29150MH1946PLC004877,0,201203
L29150MH1946PLC004877,0,201103
L24110MH1988PLC049683,0,201703
L24110MH1988PLC049683,0,201603
L24110MH1988PLC049683,0,201503
L24110MH1988PLC049683,0,201403
L24110MH1988PLC049683,0,201303
L24110MH1988PLC049683,152666,201203
L24110MH1988PLC049683,318182,201103
L25191GJ2010PLC059094,31677740,201703
L25191GJ2010PLC059094,33512385,201603
L25191GJ2010PLC059094,31539303,201503
L25191GJ2010PLC059094,54622557,201403
L25191GJ2010PLC059094,40325050,201303
L25191GJ2010PLC059094,30879533,201203
L25191GJ2010PLC059094,25400673,201103
L25209GJ1997PLC031985,33709661,201703
L25209GJ1997PLC031985,60894932,201603
L25209GJ1997PLC031985,83018966,201503
L25209GJ1997PLC031985,92692446,201403
L25209GJ1997PLC031985,45403063,201303
L25209GJ1997PLC031985,24534974,201203
L25209GJ1997PLC031985,84514191,201103
U27300GJ2010PTC061678,21128070,201703
U27300GJ2010PTC061678,16970340,201603
U27300GJ2010PTC061678,19770438,201503
U27300GJ2010PTC061678,21102415,201403
U27300GJ2010PTC061678,20183146,201303
U27300GJ2010PTC061678,17375952,201203
L26999WB1908PLC001537,0,201703
L26999WB1908PLC001537,0,201603
L26999WB1908PLC001537,0,201503
L26999WB1908PLC001537,0,201403
L26999WB1908PLC001537,0,201303
L26999WB1908PLC001537,0,201203
L26999WB1908PLC001537,0,201103
L65929AS1985PLC002427,1540952,201703
L65929AS1985PLC002427,3258040,201603
L65929AS1985PLC002427,0,201503
L65929AS1985PLC002427,0,201403
L65929AS1985PLC002427,0,201303
L65929AS1985PLC002427,0,201203
L65929AS1985PLC002427,0,201103
L29224TN1954PLC000318,17940000,201703
L29224TN1954PLC000318,259460000,201603
L29224TN1954PLC000318,512210000,201503
L29224TN1954PLC000318,508640000,201403
L29224TN1954PLC000318,11820000,201303
L29224TN1954PLC000318,558480000,201203
L29224TN1954PLC000318,1163780000,201103
L67190MH1993PLC071691,0,201703
L67190MH1993PLC071691,0,201603
L67190MH1993PLC071691,0,201503
L67190MH1993PLC071691,0,201403
L67190MH1993PLC071691,0,201303
L67190MH1993PLC071691,0,201203
L67190MH1993PLC071691,0,201103
L72200RJ2000PLC016272,58124865,201703
L72200RJ2000PLC016272,45943448,201603
L72200RJ2000PLC016272,0,201503
L72200RJ2000PLC016272,0,201403
L72200RJ2000PLC016272,0,201303
L72200RJ2000PLC016272,0,201203
L72200RJ2000PLC016272,0,201103
L27209WB1983PLC035920,0,201703
L27209WB1983PLC035920,0,201603
L27209WB1983PLC035920,506000,201503
L27209WB1983PLC035920,2735000,201403
L27209WB1983PLC035920,7301000,201303
L27209WB1983PLC035920,12164000,201203
L27209WB1983PLC035920,12813000,201103
L65921HR1983PLC033789,113084000,201703
L65921HR1983PLC033789,35618882000,201603
L65921HR1983PLC033789,36111280000,201509
L65921HR1983PLC033789,44036106000,201409
L65921HR1983PLC033789,37584609000,201309
L65921HR1983PLC033789,25116420000,201206
L65921HR1983PLC033789,17332341000,201106
L51909TN1983PLC045632,0,201703
L51909TN1983PLC045632,0,201603
L51909TN1983PLC045632,0,201503
L51909TN1983PLC045632,0,201403
L51909TN1983PLC045632,0,201303
L51909TN1983PLC045632,0,201203
L51909TN1983PLC045632,0,201103
L23200MH1979PLC021359,0,201612
L23200MH1979PLC021359,0,201512
L23200MH1979PLC021359,0,201412
L23200MH1979PLC021359,0,201312
L23200MH1979PLC021359,0,201212
L23200MH1979PLC021359,0,201112
L72200TG1995PLC035317,19406398,201703
L72200TG1995PLC035317,24058800,201603
L72200TG1995PLC035317,25913590,201503
L72200TG1995PLC035317,27072745,201403
L72200TG1995PLC035317,41913955,201303
L72200TG1995PLC035317,31597161,201203
L72200TG1995PLC035317,29078578,201103
L92111DL1985PLC021374,3150420,201703
L92111DL1985PLC021374,6009000,201603
L92111DL1985PLC021374,962384,201503
L92111DL1985PLC021374,1941485,201403
L92111DL1985PLC021374,3192938,201303
L92111DL1985PLC021374,4580936,201203
L92111DL1985PLC021374,2188105,201103
L26940DL1991PLC044520,5558240,201703
L26940DL1991PLC044520,26562003,201603
L26940DL1991PLC044520,33649094,201503
L26940DL1991PLC044520,31460790,201403
L26940DL1991PLC044520,10158673,201303
L26940DL1991PLC044520,23047405,201203
L26940DL1991PLC044520,0,201103
L15110AP1961PLC000874,0,201703
L15110AP1961PLC000874,0,201603
L15110AP1961PLC000874,0,201503
L15110AP1961PLC000874,44683000,201403
L15110AP1961PLC000874,156521000,201303
L15110AP1961PLC000874,52188000,201203
L15110AP1961PLC000874,249527000,201103
L25100MH1958PLC011041,7140057000,201703
L25100MH1958PLC011041,5986722000,201603
L25100MH1958PLC011041,3543241000,201503
L25100MH1958PLC011041,4224918000,201403
L25100MH1958PLC011041,4216689000,201303
L25100MH1958PLC011041,5793423000,201203
L25100MH1958PLC011041,5992026000,201103
L65910GJ1993PLC019090,0,201703
L65910GJ1993PLC019090,0,201603
L65910GJ1993PLC019090,0,201503
L65910GJ1993PLC019090,0,201403
L65910GJ1993PLC019090,594000,201303
L65910GJ1993PLC019090,3610000,201203
L65910GJ1993PLC019090,8586000,201103
L51311MH1995PLC085007,129975990,201703
L51311MH1995PLC085007,51830872,201603
L51311MH1995PLC085007,1796897,201503
L51311MH1995PLC085007,103337531,201403
L51311MH1995PLC085007,86779472,201303
L51311MH1995PLC085007,102677166,201203
L51311MH1995PLC085007,95971077,201103
L85110KA1984PLC021494,0,201703
L85110KA1984PLC021494,0,201603
L85110KA1984PLC021494,0,201503
L85110KA1984PLC021494,0,201403
L85110KA1984PLC021494,0,201303
L85110KA1984PLC021494,0,201203
L85110KA1984PLC021494,0,201103
L72300MH1998PLC114790,85737695,201703
L72300MH1998PLC114790,112214341,201603
L72300MH1998PLC114790,130856493,201503
